database_version,material_id,formula,composition_key,elements,n_elements,spacegroup_no,crystal_system,e_above_hull,band_gap,theoretical,icsd_ids,pauling_ids,last_updated,disposition,disposition_reason,ranking_score,ensemble_spread,ad_distance,screen_rank,evidence_state
2026.04.13,mp-1192995,Li4MnGe2S7,Ge:0.14285714|Li:0.28571429|Mn:0.07142857|S:0.50000000,Ge;Li;Mn;S,4,9,Monoclinic,0.0,1.5209,False,icsd-425763,,2021-02-10 08:17:47.777000+00:00,redox_electronic_risk,Mn,-5.816243505305488,0.2289189819562634,4.457047332368715,79,not_applicable
2026.04.13,mp-1193172,Li2Mn(SO4)2,Li:0.15384615|Mn:0.07692308|O:0.61538462|S:0.15384615,Li;Mn;O;S,4,14,Monoclinic,0.0,3.580027306156486,False,icsd-250896;icsd-250898,,2020-07-15 08:21:24.137000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-7.241009636680034,0.37796569618727965,3.3220123981981233,185,not_applicable
2026.04.13,mp-1193501,Li2Fe(SO4)2,Fe:0.07692308|Li:0.15384615|O:0.61538462|S:0.15384615,Fe;Li;O;S,4,14,Monoclinic,0.0015654144230721,4.2848,False,icsd-250900,,2021-03-11 21:54:42.984000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-7.37967733524116,0.3598049813594391,6.718783694381001,196,not_applicable
2026.04.13,mp-1194281,Li2Co(SO4)2,Co:0.07692308|Li:0.15384615|O:0.61538462|S:0.15384615,Co;Li;O;S,4,14,Monoclinic,0.0,3.2307,False,icsd-250897,,2021-03-10 23:25:41.948000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-7.289627494227732,0.34273498969163874,5.2456613078793195,187,not_applicable
2026.04.13,mp-1194339,Li3SbS3,Li:0.42857143|S:0.42857143|Sb:0.14285714,Li;S;Sb,3,33,Orthorhombic,0.0,2.784,False,icsd-424834,,2022-04-29 04:54:43.891000+00:00,obelix_composition_reference,measured composition in OBELiX,-8.481216064358739,0.31153525590524583,2.6957350719979525,224,not_applicable
2026.04.13,mp-1195085,K2LiC3(SN)3,C:0.25000000|K:0.16666667|Li:0.08333333|N:0.25000000|S:0.25000000,C;K;Li;N;S,5,33,Orthorhombic,0.007317217743056,4.4526,False,icsd-430274,,2021-03-10 12:33:23.628000+00:00,screen_candidate,outside OBELiX composition set,-7.068654474346356,0.45735686751213456,13.08823880658601,182,extrapolative
2026.04.13,mp-1195603,Li2MnSnS4,Li:0.25000000|Mn:0.12500000|S:0.50000000|Sn:0.12500000,Li;Mn;S;Sn,4,33,Orthorhombic,0.0007890353124997,1.7559999999999998,False,icsd-429817,,2021-05-21 23:37:38.551000+00:00,redox_electronic_risk,Mn,-5.887996833789614,0.2159722153447027,4.13553214652983,82,not_applicable
2026.04.13,mp-1195718,Li4SnS4,Li:0.44444444|S:0.44444444|Sn:0.11111111,Li;S;Sn,3,62,Orthorhombic,0.0,2.8989000000000003,False,icsd-290832,,2022-04-30 01:30:56.136000+00:00,obelix_composition_reference,measured composition in OBELiX,-4.809594874032864,0.203182936154941,2.366265192301717,40,not_applicable
2026.04.13,mp-1199446,RbLiSO4,Li:0.14285714|O:0.57142857|Rb:0.14285714|S:0.14285714,Li;O;Rb;S,4,7,Monoclinic,0.0113154963571417,5.120900000000001,False,icsd-174058,,2020-04-30 02:06:37.970000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-12.52399149365241,0.6366964233194204,8.954588241707487,245,not_applicable
2026.04.13,mp-1202217,RbLiSO4,Li:0.14285714|O:0.57142857|Rb:0.14285714|S:0.14285714,Li;O;Rb;S,4,14,Monoclinic,0.0021257976785715,6.1503,False,icsd-174057,,2021-05-22 22:57:47.845000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-12.52399149365241,0.6366964233194204,8.954588241707487,246,not_applicable
2026.04.13,mp-1203440,LiZnSO4F,F:0.12500000|Li:0.12500000|O:0.50000000|S:0.12500000|Zn:0.12500000,F;Li;O;S;Zn,5,62,Orthorhombic,0.0,4.2073,False,icsd-261343,,2021-02-04 11:38:08.172000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-8.360834768717945,0.414935004479044,7.153594792976257,219,not_applicable
2026.04.13,mp-1210789,Li2SiS3,Li:0.33333333|S:0.50000000|Si:0.16666667,Li;S;Si,3,36,Orthorhombic,0.0,3.5926,True,,pf-2179;pf-33595;pf-6281,2022-04-29 23:58:37.127000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.809613792108655,0.1035337722316167,3.171003924660917,78,not_applicable
2026.04.13,mp-1210804,Li2ZnGeS4,Ge:0.12500000|Li:0.25000000|S:0.50000000|Zn:0.12500000,Ge;Li;S;Zn,4,31,Orthorhombic,0.0,2.1846,True,,pf-11604,2021-02-04 20:51:17.557000+00:00,screen_candidate,outside OBELiX composition set,-6.130610441018429,0.2135561628549753,4.827849307425689,110,unflagged
2026.04.13,mp-1211108,LiGd(SO4)2,Gd:0.08333333|Li:0.08333333|O:0.66666667|S:0.16666667,Gd;Li;O;S,4,118,Tetragonal,0.0,2.6325,True,,,2021-02-05 14:33:46.221000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-7.993379120737519,0.14507195469228903,6.99471574350073,215,not_applicable
2026.04.13,mp-1211176,Li6AsS5I,As:0.07692308|I:0.07692308|Li:0.46153846|S:0.38461538,As;I;Li;S,4,9,Monoclinic,0.0053626280769236,1.5997999999999997,True,,pf-23100,2021-02-08 09:14:16.664000+00:00,screen_candidate,outside OBELiX composition set,-5.466361544081773,0.2522016618426946,3.671871873969864,69,high_score_lower_risk
2026.04.13,mp-1211324,Li7PS6,Li:0.50000000|P:0.07142857|S:0.42857143,Li;P;S,3,33,Orthorhombic,0.0325299232142848,2.0626,True,,pf-32364,2020-04-29 20:33:00.158000+00:00,screen_candidate,outside OBELiX composition set,-5.074569718213718,0.3659945241261928,4.795806559792761,47,high_score_lower_risk
2026.04.13,mp-1219554,RbLiZnS2,Li:0.20000000|Rb:0.20000000|S:0.40000000|Zn:0.20000000,Li;Rb;S;Zn,4,119,Tetragonal,0.0,2.4519,True,,,2020-11-11 23:16:08.538000+00:00,screen_candidate,outside OBELiX composition set,-6.006456162359532,0.38033690548374793,11.158408009531561,92,unflagged
2026.04.13,mp-1220972,NaLiZnS2,Li:0.20000000|Na:0.20000000|S:0.40000000|Zn:0.20000000,Li;Na;S;Zn,4,156,Trigonal,0.0,1.8298,True,,,2021-02-10 17:46:55.187000+00:00,screen_candidate,outside OBELiX composition set,-5.584897509777568,0.3860562295941375,5.660253507098548,73,extrapolative
2026.04.13,mp-1222296,LiSmS2,Li:0.25000000|S:0.50000000|Sm:0.25000000,Li;S;Sm,3,166,Trigonal,0.0,2.2194999999999996,True,,,2022-09-16 22:36:42.123000+00:00,screen_candidate,outside OBELiX composition set,-6.35377617316926,0.4500228549907231,12.211642952527036,128,extrapolative
2026.04.13,mp-1222297,LiTbS2,Li:0.25000000|S:0.50000000|Tb:0.25000000,Li;S;Tb,3,166,Trigonal,0.0,2.3395,True,,,2021-03-17 02:19:38.982000+00:00,screen_candidate,outside OBELiX composition set,-6.252076583878466,0.35845460878601787,13.222703181747182,120,extrapolative
2026.04.13,mp-1222303,LiNdS2,Li:0.25000000|Nd:0.25000000|S:0.50000000,Li;Nd;S,3,166,Trigonal,0.0134386003125026,2.1019,True,,,2021-12-31 11:12:15.739000+00:00,screen_candidate,outside OBELiX composition set,-6.781076002670205,0.45804030694881914,12.997154013789253,156,extrapolative
2026.04.13,mp-1222350,LiMgSO4F,F:0.12500000|Li:0.12500000|Mg:0.12500000|O:0.50000000|S:0.12500000,F;Li;Mg;O;S,5,1,Triclinic,0.0112401404687485,5.9657,True,,,2021-02-05 14:15:27.890000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-9.825539303917875,0.51781233698951,6.266769653761837,234,not_applicable
2026.04.13,mp-1222389,LiFeSO4F,F:0.12500000|Fe:0.12500000|Li:0.12500000|O:0.50000000|S:0.12500000,F;Fe;Li;O;S,5,1,Triclinic,0.0092237951562497,4.3426,True,,,2020-08-03 14:54:36.786000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-6.848998355345391,0.3554038698428214,13.704456742601405,165,not_applicable
2026.04.13,mp-1222404,LiBiS2,Bi:0.25000000|Li:0.25000000|S:0.50000000,Bi;Li;S,3,166,Trigonal,0.0,1.7886000000000006,True,,,2022-09-16 21:34:13.222000+00:00,screen_candidate,outside OBELiX composition set,-6.077950487776627,0.27549127320156364,12.12776920663703,109,unflagged
2026.04.13,mp-1222472,LiFe(SO4)2,Fe:0.08333333|Li:0.08333333|O:0.66666667|S:0.16666667,Fe;Li;O;S,4,4,Monoclinic,0.0230066169791731,2.0509,True,,,2021-02-09 17:20:02.307000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-6.032031738721995,0.2693192324485203,7.524291226144288,97,not_applicable
2026.04.13,mp-1222482,Li6AsS5I,As:0.07692308|I:0.07692308|Li:0.46153846|S:0.38461538,As;I;Li;S,4,1,Triclinic,0.0,1.5398,True,,,2021-02-11 08:53:27.966000+00:00,screen_candidate,outside OBELiX composition set,-5.466361544081773,0.2522016618426946,3.671871873969864,70,high_score_lower_risk
2026.04.13,mp-1222529,Li4GeS4,Ge:0.11111111|Li:0.44444444|S:0.44444444,Ge;Li;S,3,19,Orthorhombic,0.0,2.9683,True,,,2021-12-30 05:02:23.582000+00:00,obelix_composition_reference,measured composition in OBELiX,-6.416999246649248,0.1290899303795902,2.651626539157006,133,not_applicable
2026.04.13,mp-1222582,Li4GeS4,Ge:0.11111111|Li:0.44444444|S:0.44444444,Ge;Li;S,3,33,Orthorhombic,0.0261206647222218,2.5087,True,,,2021-02-09 11:22:30.400000+00:00,obelix_composition_reference,measured composition in OBELiX,-6.416999246649248,0.1290899303795902,2.651626539157006,134,not_applicable
2026.04.13,mp-1223032,Li9Nd2(PS4)5,Li:0.25000000|Nd:0.05555556|P:0.13888889|S:0.55555556,Li;Nd;P;S,4,15,Monoclinic,0.0,2.6503000000000005,True,,,2021-02-24 01:20:05.929000+00:00,screen_candidate,outside OBELiX composition set,-5.959116793914154,0.14365325288770306,10.755091776226454,85,unflagged
2026.04.13,mp-1225887,CsLiZnS2,Cs:0.20000000|Li:0.20000000|S:0.40000000|Zn:0.20000000,Cs;Li;S;Zn,4,119,Tetragonal,0.0,2.5019,True,,,2021-02-09 19:42:40.356000+00:00,screen_candidate,outside OBELiX composition set,-6.075818249652455,0.3182087587002855,16.006616920368653,108,extrapolative
2026.04.13,mp-1265272,LiMgAl3(SO4)6,Al:0.08571429|Li:0.02857143|Mg:0.02857143|O:0.68571429|S:0.17142857,Al;Li;Mg;O;S,5,2,Triclinic,0.0108811530357195,5.8981,True,,,2021-02-07 08:16:23.239000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-8.780622714105826,0.48729721782903385,5.312064685058145,228,not_applicable
2026.04.13,mp-1407369,LiCuS,Cu:0.33333333|Li:0.33333333|S:0.33333333,Cu;Li;S,3,43,Orthorhombic,0.0041542720138876,1.5952000000000002,True,,,2020-05-03 23:22:23.619000+00:00,redox_electronic_risk,Cu,-7.3099130622077935,0.3527264792868809,5.214030190723422,189,not_applicable
2026.04.13,mp-14484,KNaLi2(SO4)2,K:0.07142857|Li:0.14285714|Na:0.07142857|O:0.57142857|S:0.14285714,K;Li;Na;O;S,5,19,Orthorhombic,0.0,5.2970999999999995,False,icsd-60824,,2021-02-08 07:47:37.778000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-11.944031731493672,0.6390513152409076,7.9328372013375725,240,not_applicable
2026.04.13,mp-14646,Li2Mg2(SO4)3,Li:0.10526316|Mg:0.10526316|O:0.63157895|S:0.15789474,Li;Mg;O;S,4,60,Orthorhombic,0.0,5.6251999999999995,False,icsd-65025,,2023-03-15 04:07:15.722000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-9.904760509300896,0.6676985179246413,5.816864020701362,235,not_applicable
2026.04.13,mp-15788,LiYS2,Li:0.25000000|S:0.50000000|Y:0.25000000,Li;S;Y,3,166,Trigonal,0.0,1.9203999999999992,False,icsd-44957,,2023-10-07 05:00:20.147000+00:00,screen_candidate,outside OBELiX composition set,-6.185252350749052,0.36893286919468316,8.54932089397962,113,unflagged
2026.04.13,mp-15789,LiDyS2,Dy:0.25000000|Li:0.25000000|S:0.50000000,Dy;Li;S,3,166,Trigonal,0.0,1.9347,False,icsd-44958,,2023-10-07 07:15:34.976000+00:00,screen_candidate,outside OBELiX composition set,-5.9866892618630265,0.3557491559639303,12.625063424858133,90,extrapolative
2026.04.13,mp-15790,LiHoS2,Ho:0.25000000|Li:0.25000000|S:0.50000000,Ho;Li;S,3,166,Trigonal,0.0,1.9863000000000004,False,icsd-44959;icsd-639371,,2022-09-17 00:20:02.526000+00:00,screen_candidate,outside OBELiX composition set,-6.271441881044149,0.3881788481130907,12.158139330193578,121,extrapolative
2026.04.13,mp-15791,LiErS2,Er:0.25000000|Li:0.25000000|S:0.50000000,Er;Li;S,3,166,Trigonal,0.0,1.9964000000000004,False,icsd-44960;icsd-630736,,2023-10-07 08:02:10.838000+00:00,screen_candidate,outside OBELiX composition set,-6.241171383306647,0.43131900908509563,11.966987602801476,118,extrapolative
2026.04.13,mp-15999,Li3AuS2,Au:0.16666667|Li:0.50000000|S:0.33333333,Au;Li;S,3,72,Orthorhombic,0.0,2.0985,False,icsd-280535,,2023-10-07 04:24:15.798000+00:00,screen_candidate,outside OBELiX composition set,-6.186845604252491,0.33529246253035133,9.648470989288889,115,unflagged
2026.04.13,mp-19896,Li2GePbS4,Ge:0.12500000|Li:0.25000000|Pb:0.12500000|S:0.50000000,Ge;Li;Pb;S,4,121,Tetragonal,0.0,2.2649000000000004,False,icsd-281011,,2023-10-07 09:51:34.310000+00:00,screen_candidate,outside OBELiX composition set,-5.971734927486074,0.19657558620255486,9.135780777506577,86,unflagged
2026.04.13,mp-2646995,Li3PS4,Li:0.37500000|P:0.12500000|S:0.50000000,Li;P;S,3,121,Tetragonal,0.0074205953125003,2.9579000000000004,True,,,2022-06-21 22:43:41.950000+00:00,obelix_composition_reference,measured composition in OBELiX,-6.05437137073699,0.15413781012775285,0.453037115432668,104,not_applicable
2026.04.13,mp-28471,Li3AsS3,As:0.14285714|Li:0.42857143|S:0.42857143,As;Li;S,3,33,Orthorhombic,0.0,2.2848999999999995,False,icsd-424835;icsd-59381,,2022-04-29 20:37:33.108000+00:00,screen_candidate,outside OBELiX composition set,-6.815648762105939,0.31786266376104544,3.1130135917604562,161,unflagged
2026.04.13,mp-29410,Li2B2S5,B:0.22222222|Li:0.22222222|S:0.55555556,B;Li;S,3,63,Orthorhombic,0.0,2.4427000000000003,False,icsd-401723,,2021-03-13 08:26:32.336000+00:00,screen_candidate,outside OBELiX composition set,-6.870461691696273,0.302069116394726,6.057651914391317,167,unflagged
2026.04.13,mp-29829,LiAuS,Au:0.33333333|Li:0.33333333|S:0.33333333,Au;Li;S,3,70,Orthorhombic,0.0,1.5804,False,icsd-165259;icsd-280534,,2022-06-07 02:05:18.043000+00:00,screen_candidate,outside OBELiX composition set,-5.935685356485719,0.29401723820390796,13.409221559675894,84,extrapolative
2026.04.13,mp-30249,Li4GeS4,Ge:0.11111111|Li:0.44444444|S:0.44444444,Ge;Li;S,3,62,Orthorhombic,7.778083333409569e-05,2.4834,False,icsd-290831;icsd-95649,,2022-04-30 03:13:20.122000+00:00,obelix_composition_reference,measured composition in OBELiX,-6.416999246649248,0.1290899303795902,2.651626539157006,135,not_applicable
2026.04.13,mp-33363,LiYS2,Li:0.25000000|S:0.50000000|Y:0.25000000,Li;S;Y,3,141,Tetragonal,0.0057422237499995,1.9597,True,,,2023-10-07 15:39:54.748000+00:00,screen_candidate,outside OBELiX composition set,-6.185252350749052,0.36893286919468316,8.54932089397962,114,unflagged
2026.04.13,mp-33667,LiDyS2,Dy:0.25000000|Li:0.25000000|S:0.50000000,Dy;Li;S,3,141,Tetragonal,0.0052540974999999,1.9741999999999995,True,,,2023-10-07 11:17:30.107000+00:00,screen_candidate,outside OBELiX composition set,-5.9866892618630265,0.3557491559639303,12.625063424858133,91,extrapolative
2026.04.13,mp-34477,LiSmS2,Li:0.25000000|S:0.50000000|Sm:0.25000000,Li;S;Sm,3,141,Tetragonal,0.0046789050000004,1.9214,True,,,2023-10-07 04:48:13.490000+00:00,screen_candidate,outside OBELiX composition set,-6.35377617316926,0.4500228549907231,12.211642952527036,129,extrapolative
2026.04.13,mp-35591,LiErS2,Er:0.25000000|Li:0.25000000|S:0.50000000,Er;Li;S,3,141,Tetragonal,0.0067272337499986,1.9886999999999997,True,,,2023-10-07 04:35:45.704000+00:00,screen_candidate,outside OBELiX composition set,-6.241171383306647,0.43131900908509563,11.966987602801476,119,extrapolative
2026.04.13,mp-3647,LiGaS2,Ga:0.25000000|Li:0.25000000|S:0.50000000,Ga;Li;S,3,33,Orthorhombic,0.0,2.9608,False,icsd-68465;icsd-96914,,2021-03-13 21:05:37.203000+00:00,screen_candidate,outside OBELiX composition set,-5.878698521208734,0.24859700442112823,4.298198639739917,81,unflagged
2026.04.13,mp-36791,LiNdS2,Li:0.25000000|Nd:0.25000000|S:0.50000000,Li;Nd;S,3,141,Tetragonal,0.0205285240625023,1.8575,True,,,2023-10-07 10:50:45.829000+00:00,screen_candidate,outside OBELiX composition set,-6.781076002670205,0.45804030694881914,12.997154013789253,157,extrapolative
2026.04.13,mp-4556,Li2SO4,Li:0.28571429|O:0.57142857|S:0.14285714,Li;O;S,3,14,Monoclinic,0.0,6.02323767381971,False,icsd-23723;icsd-2512;icsd-30276;icsd-58,,2023-10-07 23:14:18.324000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-10.984171074870641,0.5378734161448968,3.1098816893361274,237,not_applicable
2026.04.13,mp-510338,Cs2LiVS4,Cs:0.25000000|Li:0.12500000|S:0.50000000|V:0.12500000,Cs;Li;S;V,4,70,Orthorhombic,0.0,1.5880362099747067,False,icsd-414186,,2021-02-06 14:03:38.967000+00:00,redox_electronic_risk,V,-6.214803964262615,0.34271351810714856,16.805785381541945,116,not_applicable
2026.04.13,mp-532413,Li5B7S13,B:0.28000000|Li:0.20000000|S:0.52000000,B;Li;S,3,9,Monoclinic,0.0,3.5527999999999995,True,,,2021-11-21 22:01:12.342000+00:00,screen_candidate,outside OBELiX composition set,-7.653397778052493,0.455407143149457,7.054339575674812,207,extrapolative
2026.04.13,mp-532590,LiMgCr7(SO4)12,Cr:0.10144928|Li:0.01449275|Mg:0.01449275|O:0.69565217|S:0.17391304,Cr;Li;Mg;O;S,5,1,Triclinic,0.004807484221021,2.7801,True,,,2021-02-09 12:41:05.955000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-7.433620490388793,0.30558867625365577,3.5570966500060814,204,not_applicable
2026.04.13,mp-553962,Rb2LiNbS4,Li:0.12500000|Nb:0.12500000|Rb:0.25000000|S:0.50000000,Li;Nb;Rb;S,4,2,Triclinic,0.0,2.306,False,icsd-414189,,2021-02-06 21:54:35.693000+00:00,screen_candidate,outside OBELiX composition set,-6.3632823379433905,0.3675991506615786,12.15432433697659,130,extrapolative
2026.04.13,mp-554076,BaLiBS3,B:0.16666667|Ba:0.16666667|Li:0.16666667|S:0.50000000,B;Ba;Li;S,4,14,Monoclinic,0.0,2.1531,False,icsd-82352,,2021-02-15 22:52:47.983000+00:00,screen_candidate,outside OBELiX composition set,-7.218908100209343,0.5711879458507745,8.561405263889316,184,extrapolative
2026.04.13,mp-554395,Na5Li3(TiS4)2,Li:0.16666667|Na:0.27777778|S:0.44444444|Ti:0.11111111,Li;Na;S;Ti,4,15,Monoclinic,0.0,2.2479,False,icsd-391258,,2021-02-15 20:26:24.911000+00:00,obelix_composition_reference,measured composition in OBELiX,-5.25960931970756,0.13035552709452158,5.179575162291479,65,not_applicable
2026.04.13,mp-554782,Li2Ga2GeS6,Ga:0.18181818|Ge:0.09090909|Li:0.18181818|S:0.54545455,Ga;Ge;Li;S,4,43,Orthorhombic,0.0354328313068181,2.1339,False,icsd-161763;icsd-195819,,2021-02-04 09:21:48.647000+00:00,screen_candidate,outside OBELiX composition set,-6.287121611264779,0.16899603000692415,4.498540834841853,123,unflagged
2026.04.13,mp-555002,LiEr2S2O8F3,Er:0.12500000|F:0.18750000|Li:0.06250000|O:0.50000000|S:0.12500000,Er;F;Li;O;S,5,60,Orthorhombic,0.0141810281249981,6.0868,False,icsd-410044,,2021-02-09 07:25:37.506000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-7.386011891763621,0.28840089816883685,7.823715405980695,198,not_applicable
2026.04.13,mp-555090,LiBS4(ClO3)4,B:0.04545455|Cl:0.18181818|Li:0.04545455|O:0.54545455|S:0.18181818,B;Cl;Li;O;S,5,14,Monoclinic,0.0295049600473547,4.6226,False,icsd-16486,,2020-04-29 17:42:14.280000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-7.335970219029016,0.41363967117766604,7.151519616213723,193,not_applicable
2026.04.13,mp-555186,Li2ZnSnS4,Li:0.25000000|S:0.50000000|Sn:0.12500000|Zn:0.12500000,Li;S;Sn;Zn,4,7,Monoclinic,0.0,2.1985,False,icsd-419595,,2021-02-16 03:25:24.262000+00:00,screen_candidate,outside OBELiX composition set,-5.690685580400948,0.25501584938861194,3.922978941205186,75,high_score_lower_risk
2026.04.13,mp-556085,Rb2LiTaS4,Li:0.12500000|Rb:0.25000000|S:0.50000000|Ta:0.12500000,Li;Rb;S;Ta,4,2,Triclinic,0.0,2.7182,False,icsd-414188,,2021-02-16 15:08:34.994000+00:00,screen_candidate,outside OBELiX composition set,-5.277788121916793,0.25330959000169717,12.8631744738832,66,extrapolative
2026.04.13,mp-557892,BaLi(BS2)3,B:0.27272727|Ba:0.09090909|Li:0.09090909|S:0.54545455,B;Ba;Li;S,4,9,Monoclinic,0.0,2.8639,False,icsd-82353,,2021-02-17 02:47:27.327000+00:00,screen_candidate,outside OBELiX composition set,-7.6517388981248935,0.7051898987356786,9.711395598312047,206,extrapolative
2026.04.13,mp-557962,SrLiBS3,B:0.16666667|Li:0.16666667|S:0.50000000|Sr:0.16666667,B;Li;S;Sr,4,62,Orthorhombic,0.0008485134722171,2.392199999999999,False,icsd-380105,,2021-02-22 23:15:20.025000+00:00,screen_candidate,outside OBELiX composition set,-7.020875352136717,0.5238563000460794,8.13124040822213,181,extrapolative
2026.04.13,mp-557964,Li9S3N,Li:0.69230769|N:0.07692308|S:0.23076923,Li;N;S,3,221,Cubic,0.0078990861538468,2.4272,False,icsd-240749,,2021-03-13 22:44:10.442000+00:00,screen_candidate,outside OBELiX composition set,-3.475747659133966,0.3959674219528381,5.900351654965452,11,extrapolative
2026.04.13,mp-557969,LiLa2S2O8F3,F:0.18750000|La:0.12500000|Li:0.06250000|O:0.50000000|S:0.12500000,F;La;Li;O;S,5,15,Monoclinic,0.0100226792447886,4.5891,False,icsd-410043,,2021-02-04 17:49:21.338000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-6.2856174092745185,0.27351224135751806,6.676069626552701,122,not_applicable
2026.04.13,mp-558219,SrLi(BS2)3,B:0.27272727|Li:0.09090909|S:0.54545455|Sr:0.09090909,B;Li;S;Sr,4,9,Monoclinic,0.0,2.91,False,icsd-79616,,2021-02-04 10:56:04.059000+00:00,screen_candidate,outside OBELiX composition set,-7.409650934524838,0.6754466608701424,9.781056548601335,202,extrapolative
2026.04.13,mp-558731,Li2TeS3,Li:0.33333333|S:0.50000000|Te:0.16666667,Li;S;Te,3,14,Monoclinic,0.0,1.8764999999999996,False,icsd-415120,,2022-04-29 23:09:17.935000+00:00,screen_candidate,outside OBELiX composition set,-6.553375314043691,0.2911494031360462,3.5468576330752013,151,unflagged
2026.04.13,mp-558815,Rb2LiVS4,Li:0.12500000|Rb:0.25000000|S:0.50000000|V:0.12500000,Li;Rb;S;V,4,70,Orthorhombic,0.0,1.5836,False,icsd-414185,,2022-06-09 01:18:11.108000+00:00,redox_electronic_risk,V,-6.46475278011574,0.472124586598257,11.864404755740427,141,not_applicable
2026.04.13,mp-559238,CsLi2BS3,B:0.14285714|Cs:0.14285714|Li:0.28571429|S:0.42857143,B;Cs;Li;S,4,62,Orthorhombic,0.0,3.0936,False,icsd-411530,,2021-02-09 13:10:59.086000+00:00,screen_candidate,outside OBELiX composition set,-6.336562049500963,0.3705851807473962,13.10706935725814,127,extrapolative
2026.04.13,mp-559719,LiPr(SO4)2,Li:0.08333333|O:0.66666667|Pr:0.08333333|S:0.16666667,Li;O;Pr;S,4,14,Monoclinic,0.0,5.2829,False,icsd-200311,,2021-02-10 12:39:38.176000+00:00,oxygen_scope_exclusion,contains oxygen; outside the declared Li-S scope,-9.32716262518674,0.27542196115036494,7.724740620566874,231,not_applicable
2026.04.13,mp-559814,Li5SbS3I2,I:0.18181818|Li:0.45454545|S:0.27272727|Sb:0.09090909,I;Li;S;Sb,4,58,Orthorhombic,0.0,2.5078999999999994,False,icsd-413355,,2021-02-23 04:54:57.830000+00:00,screen_candidate,outside OBELiX composition set,-6.01690858725057,0.21052134736825404,6.217472029882716,93,unflagged
